step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
3358,1136944,26864,0.07113446183788069,0.875,0.9791666666666666,,,
3359,1137144,26872,0.06808340932124057,1.0,1.0,,,
3360,1137920,26880,0.0504995253105893,1.0,1.0,,,
3361,1138248,26888,0.059781751564183784,1.0,1.0,,,
3362,1138512,26896,0.06778764781071255,1.0,1.0,,,
3363,1138968,26904,0.059846081965927514,1.0,1.0,,,
3364,1139232,26912,0.0660932851956603,1.0,1.0,,,
3365,1139432,26920,0.0720501089714959,1.0,1.0,,,
3366,1139696,26928,0.06541309920431243,1.0,1.0,,,
3367,1139960,26936,0.05338206873154299,1.0,1.0,,,
3368,1140352,26944,0.05895000649899284,1.0,1.0,,,
3369,1140680,26952,0.08195565188568513,0.875,0.9863013698630136,,,
3370,1141136,26960,0.0524560987476334,1.0,1.0,,,
3371,1141400,26968,0.055205726898179826,1.0,1.0,,,
3372,1141728,26976,0.05900008382052445,1.0,1.0,,,
3373,1141928,26984,0.0765759492112718,0.875,0.975609756097561,,,
3374,1142128,26992,0.08677710846314528,1.0,1.0,,,
3375,1142392,27000,0.06490789435422584,1.0,1.0,,,
3376,1142592,27008,0.07548314346444136,1.0,1.0,,,
3377,1142984,27016,0.0613046486907792,1.0,1.0,,,
3378,1143312,27024,0.05765562118037828,1.0,1.0,,,
3379,1143768,27032,0.05291297725373891,1.0,1.0,,,
3380,1144096,27040,0.0487446379956009,1.0,1.0,,,
3381,1144296,27048,0.07414074911580468,1.0,1.0,,,
3382,1144496,27056,0.06242139676097617,1.0,1.0,,,
3383,1144760,27064,0.06682663363398271,1.0,1.0,,,
3384,1145280,27072,0.06864394611713051,1.0,1.0,,,
3385,1145544,27080,0.04510029307044885,1.0,1.0,,,
3386,1145808,27088,0.051308268502666,1.0,1.0,,,
3387,1146200,27096,0.05793855518431736,1.0,1.0,,,
3388,1146464,27104,0.06094222549513897,1.0,1.0,,,
3389,1146728,27112,0.050506398487515085,1.0,1.0,,,
3390,1146928,27120,0.06955785141145578,1.0,1.0,,,
3391,1147384,27128,0.03793932328735318,1.0,1.0,,,
3392,1147648,27136,0.07644968714009741,1.0,1.0,,,
3393,1147976,27144,0.04669703522434222,1.0,1.0,,,
3394,1148368,27152,0.05849588642111642,1.0,1.0,,,
3395,1148760,27160,0.0608035811090892,1.0,1.0,,,
3396,1149024,27168,0.057859968932214983,1.0,1.0,,,
3397,1149480,27176,0.044167747529670516,1.0,1.0,,,
3398,1149744,27184,0.054579682303986965,1.0,1.0,,,
3399,1150008,27192,0.06758707044368437,1.0,1.0,,,
3400,1150336,27200,0.051242797060311006,1.0,1.0,,,
3401,1150792,27208,0.04427574517721642,1.0,1.0,,,
3402,1151248,27216,0.0419606353307837,1.0,1.0,,,
3403,1151512,27224,0.054536631285189166,1.0,1.0,,,
3404,1152096,27232,0.050723245993890415,1.0,1.0,,,
3405,1152296,27240,0.06526085378338216,1.0,1.0,,,
3406,1152496,27248,0.07440660779886642,1.0,1.0,,,
3407,1152888,27256,0.052222897608431455,1.0,1.0,,,
3408,1153216,27264,0.06029164950980913,1.0,1.0,,,
3409,1153544,27272,0.06113105448635888,1.0,1.0,,,
3410,1153936,27280,0.04886835527866413,1.0,1.0,,,
3411,1154264,27288,0.07655912368448703,1.0,1.0,,,
3412,1154528,27296,0.07422321873162284,1.0,1.0,,,
3413,1154728,27304,0.06923963342196106,1.0,1.0,,,
3414,1154992,27312,0.04829856621210125,1.0,1.0,,,
3415,1155192,27320,0.06877300380747696,1.0,1.0,,,
3416,1155392,27328,0.0688834684772532,1.0,1.0,,,
3417,1155656,27336,0.054337840607311075,1.0,1.0,,,
3418,1156112,27344,0.05613744822846565,1.0,1.0,,,
3419,1156376,27352,0.05099999088755043,1.0,1.0,,,
3420,1156576,27360,0.0650513718053675,1.0,1.0,,,
3421,1156968,27368,0.05860878775421382,1.0,1.0,,,
3422,1157616,27376,0.05358917590284984,1.0,1.0,,,
3423,1158072,27384,0.05396892173446288,1.0,1.0,,,
3424,1158464,27392,0.04752844293241857,1.0,1.0,,,
3425,1158920,27400,0.06053833694192599,1.0,1.0,,,
3426,1159184,27408,0.05477432214321594,1.0,1.0,,,
3427,1159576,27416,0.05449880441510673,1.0,1.0,,,
3428,1159840,27424,0.05416656451306157,1.0,1.0,,,
3429,1160424,27432,0.04206216548213214,1.0,1.0,,,
3430,1160816,27440,0.052007353991464694,1.0,1.0,,,
3431,1161080,27448,0.050496703937155024,1.0,1.0,,,
3432,1161408,27456,0.057845933019945825,1.0,1.0,,,
3433,1161736,27464,0.06858023740320948,1.0,1.0,,,
3434,1162000,27472,0.053571127323782,1.0,1.0,,,
3435,1162392,27480,0.07972291152357308,1.0,1.0,,,
3436,1162720,27488,0.06298565394070547,1.0,1.0,,,
3437,1163048,27496,0.06308701124809442,1.0,1.0,,,
3438,1163632,27504,0.03930524198589347,1.0,1.0,,,
3439,1164088,27512,0.0785594682220356,0.875,0.9777777777777777,,,
3440,1164608,27520,0.047134818371410085,1.0,1.0,,,
3441,1164872,27528,0.06892530811183709,1.0,1.0,0.08104142896227202,1.0,1.0
3442,1165136,27536,0.06773471641178894,0.875,0.9777777777777777,,,
3443,1165464,27544,0.04780745836944246,1.0,1.0,,,
3444,1165920,27552,0.05028820250851235,1.0,1.0,,,
3445,1166184,27560,0.05613227470688914,1.0,1.0,,,
3446,1166384,27568,0.0715711172099578,1.0,1.0,,,
3447,1166648,27576,0.07488291087271222,1.0,1.0,,,
3448,1166848,27584,0.08343338643802932,1.0,1.0,,,
3449,1167240,27592,0.04346816346054828,1.0,1.0,,,
3450,1167568,27600,0.06267925224729001,0.875,0.9827586206896551,,,
3451,1167960,27608,0.062033175852170615,1.0,1.0,,,
3452,1168160,27616,0.049439241186503884,1.0,1.0,,,
3453,1168552,27624,0.054649885916064726,1.0,1.0,,,
3454,1168880,27632,0.059911464553938656,1.0,1.0,,,
3455,1169272,27640,0.07282953528480889,1.0,1.0,,,
3456,1169536,27648,0.072158820551901,1.0,1.0,,,
3457,1169992,27656,0.06916661681389717,1.0,1.0,,,
3458,1170320,27664,0.07192419324983082,1.0,1.0,,,
3459,1170520,27672,0.05166796919415534,1.0,1.0,,,
3460,1171040,27680,0.04673201226433964,1.0,1.0,,,
3461,1171432,27688,0.0576465235817932,1.0,1.0,,,
3462,1171696,27696,0.0688128073908709,1.0,1.0,,,
3463,1172152,27704,0.05609120576827935,1.0,1.0,,,
3464,1172416,27712,0.05956934298870792,1.0,1.0,,,
3465,1172680,27720,0.06930821827147661,1.0,1.0,,,
3466,1173008,27728,0.05801244478061389,1.0,1.0,,,
3467,1173272,27736,0.05994852091399792,1.0,1.0,,,
3468,1173664,27744,0.056316000649563915,1.0,1.0,,,
3469,1173992,27752,0.05957082145036767,1.0,1.0,,,
3470,1174320,27760,0.05431667443478631,1.0,1.0,,,
3471,1174712,27768,0.05096527230790825,1.0,1.0,,,
3472,1174912,27776,0.11066988241120486,1.0,1.0,,,
3473,1175176,27784,0.0560711779566184,1.0,1.0,,,
3474,1175376,27792,0.06042600608181381,1.0,1.0,,,
3475,1175576,27800,0.07829666901517172,1.0,1.0,,,
3476,1175904,27808,0.05661148234443815,1.0,1.0,,,
3477,1176296,27816,0.057205643989525844,0.875,0.9818181818181818,,,
3478,1176624,27824,0.07052563754261074,1.0,1.0,,,
3479,1176952,27832,0.053451025005703236,1.0,1.0,,,
3480,1177280,27840,0.059477003006778696,1.0,1.0,,,
3481,1177608,27848,0.05445719956447519,1.0,1.0,,,
3482,1177872,27856,0.06252306318482326,1.0,1.0,,,
3483,1178328,27864,0.061846288700216114,1.0,1.0,,,
3484,1178528,27872,0.06750792777755138,1.0,1.0,,,
3485,1178728,27880,0.06955815004159428,1.0,1.0,,,
3486,1179184,27888,0.05579718624211404,1.0,1.0,,,
3487,1179384,27896,0.07930651276853859,1.0,1.0,,,
3488,1179840,27904,0.051462955595157345,1.0,1.0,,,
3489,1180168,27912,0.054415103171918874,1.0,1.0,,,
3490,1180432,27920,0.05018171116710139,1.0,1.0,,,
3491,1180824,27928,0.05268548777475043,1.0,1.0,,,
3492,1181152,27936,0.06515199431211077,1.0,1.0,,,
3493,1181608,27944,0.0439246973539694,1.0,1.0,,,
3494,1181808,27952,0.0820073319939049,1.0,1.0,,,
3495,1182200,27960,0.05910879688583951,1.0,1.0,,,
3496,1182592,27968,0.06803649012394587,0.875,0.9841269841269841,,,
3497,1182856,27976,0.053990165658785255,1.0,1.0,,,
3498,1183376,27984,0.040138936821483555,1.0,1.0,,,
3499,1183896,27992,0.04123132901855331,1.0,1.0,,,
3500,1184160,28000,0.07526490174043131,0.875,0.9836065573770492,,,
3501,1184616,28008,0.043119653304588654,1.0,1.0,,,
3502,1184944,28016,0.05648223584777658,1.0,1.0,,,
3503,1185400,28024,0.04899674680758722,1.0,1.0,,,
3504,1185728,28032,0.051906701866521666,1.0,1.0,,,
3505,1185928,28040,0.06363390198509741,1.0,1.0,,,
3506,1186192,28048,0.06294394319155641,0.875,0.9777777777777777,,,
3507,1186456,28056,0.05922856594717883,1.0,1.0,,,
3508,1186720,28064,0.07413650430688082,1.0,1.0,,,
3509,1187112,28072,0.04891862600171903,1.0,1.0,,,
3510,1187504,28080,0.06360023259057206,0.875,0.9807692307692307,,,
3511,1187832,28088,0.07634867395433834,1.0,1.0,,,
3512,1188032,28096,0.06961540565805079,1.0,1.0,,,
3513,1188360,28104,0.06031596182834744,1.0,1.0,,,
3514,1188752,28112,0.05035662432629439,1.0,1.0,,,
3515,1189080,28120,0.05737949884059956,1.0,1.0,,,
3516,1189536,28128,0.06476024872816243,1.0,1.0,,,
3517,1189800,28136,0.05536885655493472,1.0,1.0,,,
3518,1190384,28144,0.06543010526672538,1.0,1.0,,,
3519,1190648,28152,0.04900937972616576,1.0,1.0,,,
3520,1190912,28160,0.06754865517989278,1.0,1.0,,,
3521,1191304,28168,0.0716689781208232,1.0,1.0,,,
3522,1191696,28176,0.05543589420574921,1.0,1.0,,,
3523,1191896,28184,0.05618894985020545,1.0,1.0,,,
3524,1192096,28192,0.07980530610134652,1.0,1.0,,,
3525,1192360,28200,0.07326564590036173,1.0,1.0,,,
3526,1192624,28208,0.05671538193915616,1.0,1.0,,,
3527,1192952,28216,0.050228543221166086,1.0,1.0,,,
3528,1193408,28224,0.039617439714371074,0.875,0.9818181818181818,,,
3529,1193864,28232,0.05360350501502726,1.0,1.0,,,
3530,1194256,28240,0.051848517060188504,1.0,1.0,,,
3531,1194776,28248,0.041321088303176025,0.875,0.9803921568627451,,,
3532,1195232,28256,0.0506179580502857,1.0,1.0,,,
3533,1195496,28264,0.06050804431042344,1.0,1.0,,,
3534,1195760,28272,0.0662840909025065,1.0,1.0,,,
3535,1196152,28280,0.04767424968959399,1.0,1.0,,,
3536,1196416,28288,0.04267014907738852,1.0,1.0,,,
3537,1196680,28296,0.05754763853658074,1.0,1.0,,,
3538,1197072,28304,0.04523068609445439,1.0,1.0,,,
3539,1197336,28312,0.06294242519881643,1.0,1.0,0.09476512120236331,1.0,1.0
3540,1197664,28320,0.0483782574771691,0.875,0.9859154929577465,,,
3541,1198056,28328,0.06289273249390039,1.0,1.0,,,
3542,1198448,28336,0.05978714497603293,0.875,0.984375,,,
3543,1198840,28344,0.053407164508462474,1.0,1.0,,,
3544,1199296,28352,0.041585464280092285,1.0,1.0,,,
3545,1199624,28360,0.06043818772124225,1.0,1.0,,,
3546,1199824,28368,0.06407280508536822,1.0,1.0,,,
3547,1200024,28376,0.07400497380607042,0.875,0.9782608695652174,,,
3548,1200416,28384,0.05307168701132878,1.0,1.0,,,
3549,1200680,28392,0.05253795858019267,1.0,1.0,,,
3550,1201008,28400,0.05635065949481429,0.875,0.9827586206896551,,,
3551,1201400,28408,0.0618271144584801,1.0,1.0,,,
3552,1201600,28416,0.08094934795606697,1.0,1.0,,,
3553,1202184,28424,0.038713146281883486,1.0,1.0,,,
3554,1202640,28432,0.05344835801150886,1.0,1.0,,,
3555,1203160,28440,0.0620700364461329,0.875,0.9464285714285714,,,
3556,1203424,28448,0.04661856936561345,1.0,1.0,,,
3557,1203816,28456,0.06349490677995266,1.0,1.0,,,
3558,1204016,28464,0.06759627792280835,1.0,1.0,,,
3559,1204408,28472,0.06805546160259367,1.0,1.0,,,
3560,1204672,28480,0.0633393046623059,0.875,0.972972972972973,,,
3561,1205064,28488,0.06903272819344057,1.0,1.0,,,
3562,1205456,28496,0.060292159143305775,1.0,1.0,,,
3563,1205784,28504,0.07738471707933599,1.0,1.0,,,
3564,1206176,28512,0.07856868104069197,1.0,1.0,,,
3565,1206440,28520,0.079007565956669,1.0,1.0,,,
3566,1206896,28528,0.05325882521452099,1.0,1.0,,,
3567,1207224,28536,0.05364837594823664,1.0,1.0,,,
3568,1207488,28544,0.0634002092974027,1.0,1.0,,,
3569,1207816,28552,0.03013484524358035,1.0,1.0,,,
3570,1208144,28560,0.054920579295370656,1.0,1.0,,,
3571,1208472,28568,0.049447151955966474,1.0,1.0,,,
3572,1208672,28576,0.05492288120645104,1.0,1.0,,,
3573,1208936,28584,0.06951840652269493,1.0,1.0,,,
3574,1209200,28592,0.05007040760147241,1.0,1.0,,,
3575,1209528,28600,0.04775477313170975,1.0,1.0,,,
3576,1209856,28608,0.04743306492146634,1.0,1.0,,,
3577,1210056,28616,0.07190842333165588,1.0,1.0,,,
3578,1210384,28624,0.050573879317127465,1.0,1.0,,,
3579,1210776,28632,0.07421301722744099,1.0,1.0,,,
3580,1211104,28640,0.079552237127577,0.875,0.9761904761904762,,,
3581,1211624,28648,0.05230943456906152,1.0,1.0,,,
3582,1211888,28656,0.05020357650555758,1.0,1.0,,,
3583,1212216,28664,0.04626130172786312,1.0,1.0,,,
3584,1212544,28672,0.05882176426931853,1.0,1.0,,,
3585,1212872,28680,0.04991409980650354,1.0,1.0,,,
3586,1213200,28688,0.06928774485990631,1.0,1.0,,,
3587,1213400,28696,0.07219544550279183,1.0,1.0,,,
3588,1213792,28704,0.05426967758945569,1.0,1.0,,,
3589,1214056,28712,0.07688387623781252,1.0,1.0,,,
3590,1214448,28720,0.057013630419474125,1.0,1.0,,,
3591,1214904,28728,0.04728809486734049,1.0,1.0,,,
3592,1215232,28736,0.06319492477442157,1.0,1.0,,,
3593,1215496,28744,0.05330699850314598,1.0,1.0,,,
3594,1215696,28752,0.07002397985063501,1.0,1.0,,,
3595,1216088,28760,0.06890787166261687,1.0,1.0,,,
3596,1216352,28768,0.05658166955582802,1.0,1.0,,,
3597,1216680,28776,0.05071955108300162,1.0,1.0,,,
3598,1216880,28784,0.07657663974033867,0.875,0.9772727272727273,,,
3599,1217208,28792,0.06759695545330728,0.875,0.9803921568627451,,,
3600,1217408,28800,0.055576668245508824,1.0,1.0,,,
3601,1217608,28808,0.06478013871244852,1.0,1.0,,,
3602,1217872,28816,0.05016120913707857,1.0,1.0,,,
3603,1218264,28824,0.042978622283392665,1.0,1.0,,,
3604,1218464,28832,0.05940633389763144,1.0,1.0,,,
3605,1218792,28840,0.06864207186312346,1.0,1.0,,,
3606,1219184,28848,0.05518754415788885,1.0,1.0,,,
3607,1219576,28856,0.04171768699425019,1.0,1.0,,,
3608,1219968,28864,0.05325207919837699,1.0,1.0,,,
3609,1220296,28872,0.051333176178515925,1.0,1.0,,,
3610,1220688,28880,0.06163381202490079,1.0,1.0,,,
3611,1221144,28888,0.0732722193588323,1.0,1.0,,,
3612,1221344,28896,0.06354471298327381,1.0,1.0,,,
3613,1221608,28904,0.07189655264742031,1.0,1.0,,,
3614,1221936,28912,0.057553108280483066,1.0,1.0,,,
3615,1222200,28920,0.054423386012271376,1.0,1.0,,,
3616,1222400,28928,0.057969567102546256,1.0,1.0,,,
3617,1222856,28936,0.05808741117351961,1.0,1.0,,,
3618,1223056,28944,0.08502219142128727,1.0,1.0,,,
3619,1223512,28952,0.05391084489393958,1.0,1.0,,,
3620,1223840,28960,0.0750937245801778,1.0,1.0,,,
3621,1224104,28968,0.061211306965207914,1.0,1.0,,,
3622,1224496,28976,0.054694906768831875,1.0,1.0,,,
3623,1224824,28984,0.04926084196333769,1.0,1.0,,,
3624,1225024,28992,0.04716816788520004,1.0,1.0,,,
3625,1225480,29000,0.048499767285728426,1.0,1.0,,,
3626,1225680,29008,0.07084667423278936,1.0,1.0,,,
3627,1225880,29016,0.06480675994534546,1.0,1.0,,,
3628,1226144,29024,0.0575178311465833,1.0,1.0,,,
3629,1226728,29032,0.06046497427041193,1.0,1.0,,,
3630,1227120,29040,0.04154090606179106,1.0,1.0,,,
3631,1227768,29048,0.04660148846738158,1.0,1.0,,,
3632,1228032,29056,0.08070299737721848,1.0,1.0,,,
3633,1228552,29064,0.044244153820177184,1.0,1.0,,,
3634,1228944,29072,0.05253633041063036,1.0,1.0,,,
3635,1229464,29080,0.049167912971331544,1.0,1.0,0.10043166205639409,1.0,1.0
3636,1229728,29088,0.057264408149518414,1.0,1.0,,,
3637,1230120,29096,0.05634330598813534,1.0,1.0,,,
3638,1230448,29104,0.07093866257650057,1.0,1.0,,,
3639,1230776,29112,0.06479909211350442,1.0,1.0,,,
3640,1231168,29120,0.05889286934574325,1.0,1.0,,,
3641,1231432,29128,0.08458522369080952,1.0,1.0,,,
3642,1231696,29136,0.06753718621344675,1.0,1.0,,,
3643,1232024,29144,0.06926416932257644,1.0,1.0,,,
3644,1232224,29152,0.09165875102175607,0.875,0.9818181818181818,,,
3645,1232808,29160,0.06751479360340679,1.0,1.0,,,
3646,1233136,29168,0.07518968330049096,1.0,1.0,,,
3647,1233400,29176,0.062011039951592906,1.0,1.0,,,
3648,1233728,29184,0.08130634633524451,1.0,1.0,,,
3649,1234056,29192,0.04845416976338381,1.0,1.0,,,
3650,1234512,29200,0.04839964953575497,1.0,1.0,,,
3651,1234904,29208,0.06153199054130731,1.0,1.0,,,
3652,1235232,29216,0.05290686221934793,1.0,1.0,,,
3653,1235432,29224,0.05651718126638781,1.0,1.0,,,
3654,1235760,29232,0.05171014731243643,1.0,1.0,,,
3655,1236024,29240,0.06572486804874762,1.0,1.0,,,
3656,1236352,29248,0.06463426385689396,1.0,1.0,,,
3657,1236680,29256,0.06283185918988733,1.0,1.0,,,
3658,1236944,29264,0.06430683056295874,1.0,1.0,,,
3659,1237272,29272,0.039892578198397075,1.0,1.0,,,
3660,1237600,29280,0.054563076174046266,1.0,1.0,,,
3661,1237992,29288,0.058427228493150275,1.0,1.0,,,
3662,1238384,29296,0.05885058793359264,1.0,1.0,,,
3663,1238648,29304,0.05352247918122002,1.0,1.0,,,
3664,1239104,29312,0.051086266182700686,1.0,1.0,,,
3665,1239496,29320,0.05044569291085014,1.0,1.0,,,
3666,1239888,29328,0.062122854158126704,0.875,0.9777777777777777,,,
3667,1240152,29336,0.051919476947584586,1.0,1.0,,,
3668,1240608,29344,0.08792081514777983,1.0,1.0,,,
3669,1240808,29352,0.06212751879147127,1.0,1.0,,,
3670,1241264,29360,0.07496426201377777,1.0,1.0,,,
3671,1241464,29368,0.08748611145023925,0.875,0.98,,,
3672,1241728,29376,0.05024549930059133,1.0,1.0,,,
3673,1241992,29384,0.05874952631438605,1.0,1.0,,,
3674,1242256,29392,0.06022188951668858,1.0,1.0,,,
3675,1242712,29400,0.04563675570202691,1.0,1.0,,,
3676,1243040,29408,0.0568351484756946,1.0,1.0,,,
3677,1243432,29416,0.0540397573000528,1.0,1.0,,,
3678,1243632,29424,0.07307912649905823,1.0,1.0,,,
3679,1243960,29432,0.05573777563892809,1.0,1.0,,,
3680,1244288,29440,0.0539368241897112,1.0,1.0,,,
3681,1244616,29448,0.0760574557002195,0.875,0.9791666666666666,,,
3682,1245200,29456,0.04631426796071614,1.0,1.0,,,
3683,1245400,29464,0.07593946255821186,1.0,1.0,,,
3684,1245792,29472,0.04596883263359366,1.0,1.0,,,
3685,1245992,29480,0.0677136770881411,1.0,1.0,,,
3686,1246256,29488,0.044602657808201496,1.0,1.0,,,
3687,1246456,29496,0.07396498315911414,1.0,1.0,,,
3688,1246784,29504,0.04649088470243715,1.0,1.0,,,
3689,1246984,29512,0.06149162026536323,1.0,1.0,,,
3690,1247312,29520,0.051696402169522856,1.0,1.0,,,
3691,1247640,29528,0.06041730236623255,1.0,1.0,,,
3692,1248032,29536,0.047021426921829784,1.0,1.0,,,
3693,1248360,29544,0.05530824201303497,1.0,1.0,,,
3694,1248624,29552,0.05871684592321841,1.0,1.0,,,
3695,1248888,29560,0.06854846284322433,1.0,1.0,,,
3696,1249088,29568,0.07346285336697343,1.0,1.0,,,
3697,1249352,29576,0.0626793825197126,1.0,1.0,,,
3698,1249616,29584,0.04500097382901283,1.0,1.0,,,
3699,1250008,29592,0.04874302617661292,1.0,1.0,,,
3700,1250464,29600,0.07575748440818635,1.0,1.0,,,
3701,1250728,29608,0.05906610582418397,1.0,1.0,,,
3702,1251056,29616,0.04598888769810777,1.0,1.0,,,
3703,1251384,29624,0.047880924182713266,1.0,1.0,,,
3704,1251712,29632,0.04614379480255377,1.0,1.0,,,
3705,1252232,29640,0.0363949958782781,1.0,1.0,,,
3706,1252496,29648,0.05888678024818326,1.0,1.0,,,
3707,1252888,29656,0.05628325452560515,1.0,1.0,,,
3708,1253344,29664,0.04977373697452581,1.0,1.0,,,
3709,1253736,29672,0.04443815464383418,1.0,1.0,,,
3710,1253936,29680,0.0758618040254161,1.0,1.0,,,
3711,1254264,29688,0.0604950843975539,1.0,1.0,,,
3712,1254464,29696,0.07504968483582804,1.0,1.0,,,
3713,1254728,29704,0.05137307323710673,1.0,1.0,,,
3714,1255120,29712,0.059114496627294844,1.0,1.0,,,
3715,1255320,29720,0.06510079093761291,1.0,1.0,,,
3716,1255520,29728,0.07851955911584638,1.0,1.0,,,
3717,1255784,29736,0.06759015604973473,1.0,1.0,,,
3718,1256240,29744,0.057408214615073,1.0,1.0,,,
3719,1256504,29752,0.06266198471628849,1.0,1.0,,,
3720,1256960,29760,0.07197778564944966,1.0,1.0,,,
3721,1257224,29768,0.04827225577560511,1.0,1.0,,,
3722,1257552,29776,0.060336549477496504,1.0,1.0,,,
3723,1257816,29784,0.044750585213378345,1.0,1.0,,,
3724,1258080,29792,0.05285139159124953,1.0,1.0,,,
3725,1258280,29800,0.06714174586061847,1.0,1.0,,,
3726,1258736,29808,0.03984359529636571,1.0,1.0,,,
3727,1259320,29816,0.05535566816395628,1.0,1.0,,,
3728,1259712,29824,0.06421707288126884,1.0,1.0,,,
3729,1260232,29832,0.04969218580788949,1.0,1.0,,,
3730,1260560,29840,0.08112383592479223,1.0,1.0,,,
3731,1261016,29848,0.04919993611030508,1.0,1.0,,,
3732,1261280,29856,0.07893488888590976,1.0,1.0,0.11192941964748888,1.0,1.0
3733,1261544,29864,0.07055669629890936,1.0,1.0,,,
3734,1261872,29872,0.06662813256441993,1.0,1.0,,,
3735,1262200,29880,0.0538275275226018,1.0,1.0,,,
3736,1262464,29888,0.06539084805895104,1.0,1.0,,,
3737,1262664,29896,0.06519760735196282,1.0,1.0,,,
3738,1262928,29904,0.068201749491657,1.0,1.0,,,
3739,1263192,29912,0.07547607748474663,1.0,1.0,,,
3740,1263648,29920,0.06826704840119105,0.875,0.9814814814814815,,,
3741,1264232,29928,0.059643061211607354,1.0,1.0,,,
3742,1264560,29936,0.053987894427359184,1.0,1.0,,,
3743,1264760,29944,0.06905169751765007,1.0,1.0,,,
3744,1265216,29952,0.048187138252868404,1.0,1.0,,,
3745,1265544,29960,0.039004833936745156,1.0,1.0,,,
3746,1265872,29968,0.05308586179546776,1.0,1.0,,,
3747,1266136,29976,0.05038382526240676,1.0,1.0,,,
3748,1266336,29984,0.0845948365102243,1.0,1.0,,,
3749,1266664,29992,0.05171478635401492,1.0,1.0,,,
3750,1266928,30000,0.061077173147802456,1.0,1.0,,,
3751,1267128,30008,0.07378166366459755,1.0,1.0,,,
3752,1267584,30016,0.06397275896899778,1.0,1.0,,,
3753,1267784,30024,0.08318496727564616,1.0,1.0,,,
3754,1267984,30032,0.08392994524883413,1.0,1.0,,,
3755,1268312,30040,0.06481687042498799,1.0,1.0,,,
3756,1268576,30048,0.0672843040667006,1.0,1.0,,,
3757,1269032,30056,0.05816374066045893,1.0,1.0,,,
3758,1269552,30064,0.053627488089298805,1.0,1.0,,,
3759,1269816,30072,0.06389953660422118,1.0,1.0,,,
3760,1270080,30080,0.05852265667385611,1.0,1.0,,,
3761,1270344,30088,0.0541953106967914,1.0,1.0,,,
3762,1270736,30096,0.04718577532410218,1.0,1.0,,,
3763,1270936,30104,0.07231793717836191,1.0,1.0,,,
3764,1271200,30112,0.058224462010763214,1.0,1.0,,,
3765,1271720,30120,0.04867210312929629,1.0,1.0,,,
3766,1272048,30128,0.0491299644102945,0.875,0.9814814814814815,,,
3767,1272440,30136,0.07673316135361226,1.0,1.0,,,
3768,1272896,30144,0.061391737511827756,1.0,1.0,,,
3769,1273288,30152,0.06379965873980382,1.0,1.0,,,
3770,1273552,30160,0.07435445801542885,1.0,1.0,,,
3771,1273816,30168,0.06968346822958014,1.0,1.0,,,
3772,1274080,30176,0.04835284609122767,1.0,1.0,,,
3773,1274408,30184,0.04457925157266781,1.0,1.0,,,
3774,1274672,30192,0.07173310779302833,1.0,1.0,,,
3775,1275064,30200,0.04727306538398243,1.0,1.0,,,
3776,1275456,30208,0.04762804654391223,1.0,1.0,,,
